trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1340,False,"{'a': 0.00299815767, 'e': 0.017997389211765132}",25,15,17.128961663242713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.00299815767, 'e': 0.01794351104547894}",30,8,42.5958467158358,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.00299815767, 'e': 0.017889794172409695}",25,14,22.158219305310283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.00299815767, 'e': 0.0178362381096994}",25,12,21.949961408824294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.00299815767, 'e': 0.017782842375935637}",20,12,-27.681684958761767,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1345,False,"{'a': 0.00299815767, 'e': 0.017729606491147108}",30,16,27.97714314765621,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.00299815767, 'e': 0.017676529976799457}",25,17,12.631707929890304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.00299815767, 'e': 0.017623612355790835}",25,12,26.808119707217863,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.00299815767, 'e': 0.017570853152447736}",30,16,23.384822270528083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.00299815767, 'e': 0.0175182518925206}",20,2,29.872765351041473,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.00299815767, 'e': 0.01746580810317968}",20,5,27.1097772563915,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.00299815767, 'e': 0.017413521313010653}",20,11,18.337672276130444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.00299815767, 'e': 0.01736139105201052}",25,14,17.970313693442765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.00299815767, 'e': 0.017309416851583253}",20,0,27.718193407679355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1354,False,"{'a': 0.00299815767, 'e': 0.017257598244535696}",20,9,15.24111466083326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.00299815767, 'e': 0.017205934765073268}",25,12,23.274309026411515,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.00299815767, 'e': 0.017154425948795862}",20,6,24.224307379918592,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.00299815767, 'e': 0.01710307133269359}",20,8,20.355487113574505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.00299815767, 'e': 0.0170518704551427}",25,9,26.92376061143962,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.00299815767, 'e': 0.017000822855901352}",25,14,20.094429919720938,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.00299815767, 'e': 0.016949928076105552}",20,0,34.549847793610446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1361,False,"{'a': 0.00299815767, 'e': 0.016899185658264943}",30,21,16.389364084705775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.00299815767, 'e': 0.016848595146258805}",20,8,20.149909895401358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.00299815767, 'e': 0.01679815608533182}",20,0,26.142490865666545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1364,False,"{'a': 0.00299815767, 'e': 0.016747868022090124}",25,8,29.229363953834834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.00299815767, 'e': 0.016697730504497098}",35,24,20.607736489017086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.00299815767, 'e': 0.016647743081869434}",25,13,20.166327925666963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.00299815767, 'e': 0.01659790530487297}",20,14,10.073508423322307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.00299815767, 'e': 0.0165482167255187}",30,0,50.581129644192934,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1369,False,"{'a': 0.00299815767, 'e': 0.0164986768971588}",30,19,24.810458909125988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.00299815767, 'e': 0.016449285374482488}",20,14,11.82103116442302,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.00299815767, 'e': 0.016400041713512163}",25,7,23.951531766843264,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.00299815767, 'e': 0.016350945471599283}",35,16,34.63118604801451,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.00299815767, 'e': 0.0163019962074205}",20,10,20.458104991584833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.00299815767, 'e': 0.016253193480973593}",25,8,30.00713804135499,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.00299815767, 'e': 0.01620453685357361}",30,13,33.98365570559657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.00299815767, 'e': 0.016156025887848823}",20,14,12.519722107921577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.00299815767, 'e': 0.016107660147736905}",20,13,13.583559576984001,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.00299815767, 'e': 0.01605943919848089}",20,11,16.525310316458935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.00299815767, 'e': 0.016011362606625397}",30,23,11.973791879535217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.00299815767, 'e': 0.0159634299400126}",30,21,15.46542486950976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.00299815767, 'e': 0.015915640767778468}",25,17,16.304017874020044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.00299815767, 'e': 0.01586799466034878}",30,9,36.203416486895996,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.00299815767, 'e': 0.015820491189435366}",25,18,13.27228320246192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.00299815767, 'e': 0.015773129928032162}",30,5,42.15909507202816,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.00299815767, 'e': 0.01572591045041146}",25,0,44.39565433103118,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1386,False,"{'a': 0.00299815767, 'e': 0.01567883233211999}",25,8,28.400988743058797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.00299815767, 'e': 0.015631895149975216}",30,15,28.81225418284946,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.00299815767, 'e': 0.015585098482061398}",20,11,20.384516900417577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.00299815767, 'e': 0.015538441907725936}",20,12,14.447438320078422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.00299815767, 'e': 0.015491925007575466}",25,2,39.86303587683839,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.00299815767, 'e': 0.015445547363472204}",20,2,32.694077457033,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.00299815767, 'e': 0.015399308558530073}",20,14,12.27916526350604,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.00299815767, 'e': 0.015353208177111069}",30,12,-9.264280145585364,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1394,False,"{'a': 0.00299815767, 'e': 0.015307245804821417}",20,9,22.62943878772081,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.00299815767, 'e': 0.015261421028507948}",25,12,21.956924456531894,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.00299815767, 'e': 0.015215733436254288}",20,6,21.218003447453768,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.00299815767, 'e': 0.01517018261737725}",35,17,32.7359974671121,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.00299815767, 'e': 0.015124768162423047}",25,14,20.758278309572056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.00299815767, 'e': 0.015079489663163711}",30,16,17.481018605260985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.00299815767, 'e': 0.015034346712593316}",20,6,26.955789660400278,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.00299815767, 'e': 0.014989338904924434}",25,7,31.37519410548668,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.00299815767, 'e': 0.014944465835584371}",25,8,28.599495677042935,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.00299815767, 'e': 0.014899727101211646}",30,17,11.499342820094888,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.00299815767, 'e': 0.014855122299652251}",30,14,23.769575499146903,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.00299815767, 'e': 0.014810651029956146}",20,2,29.22093312585318,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.00299815767, 'e': 0.014766312892373552}",30,18,21.250058273469797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.00299815767, 'e': 0.014722107488351455}",25,16,15.22229752539846,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.00299815767, 'e': 0.014678034420529923}",20,14,9.922707032628201,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.00299815767, 'e': 0.014634093292738645}",20,12,16.668372743143685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.00299815767, 'e': 0.014590283709993254}",25,8,30.258858571731555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.00299815767, 'e': 0.014546605278491886}",20,0,30.331793201757122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1412,False,"{'a': 0.00299815767, 'e': 0.014503057605611542}",25,13,11.723091243400095,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1413,False,"{'a': 0.00299815767, 'e': 0.014459640299904649}",20,6,26.7625577646604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.00299815767, 'e': 0.01441635297109545}",20,8,20.068268558976143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.00299815767, 'e': 0.014373195230076595}",25,8,31.944506330697543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.00299815767, 'e': 0.014330166688905537}",25,18,14.3511990004234,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.00299815767, 'e': 0.014287266960801154}",25,8,30.710817273286764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.00299815767, 'e': 0.014244495660140162}",20,7,24.4636814871918,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.00299815767, 'e': 0.01420185240245376}",25,14,21.070872503624614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.00299815767, 'e': 0.014159336804424065}",20,14,13.891942295071502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.00299815767, 'e': 0.01411694848388077}",25,17,15.057738300516093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.00299815767, 'e': 0.014074687059797607}",30,16,-14.16030186437506,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1423,False,"{'a': 0.00299815767, 'e': 0.014032552152289025}",20,13,14.258246440489426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.00299815767, 'e': 0.013990543382606671}",25,0,41.27924732626483,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1425,False,"{'a': 0.00299815767, 'e': 0.013948660373136093}",30,8,37.54590305839428,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.00299815767, 'e': 0.013906902747393233}",30,19,20.038192986014714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.00299815767, 'e': 0.013865270130021158}",20,6,24.033917666009764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.00299815767, 'e': 0.01382376214678657}",20,14,11.561379398770741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.00299815767, 'e': 0.013782378424576561}",20,10,18.032697204735662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.00299815767, 'e': 0.013741118591395138}",25,17,15.794455169551346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.00299815767, 'e': 0.013699982276359993}",30,12,35.807781080907546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.00299815767, 'e': 0.013658969109699071}",25,4,35.431814591098785,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.00299815767, 'e': 0.013618078722747331}",20,6,21.433390436915143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.00299815767, 'e': 0.013577310747943352}",25,3,36.653058907340316,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.00299815767, 'e': 0.013536664818826111}",20,0,30.503504779259078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1436,False,"{'a': 0.00299815767, 'e': 0.013496140570031604}",25,0,36.355205988893104,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1437,False,"{'a': 0.00299815767, 'e': 0.013455737637289645}",20,12,17.08826455314611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.00299815767, 'e': 0.013415455657420512}",30,18,20.893206827239172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.00299815767, 'e': 0.013375294268331764}",20,7,21.19865470539851,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.00299815767, 'e': 0.013335253109014896}",20,9,22.36162059640692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.00299815767, 'e': 0.013295331819542195}",30,17,21.78772350297503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.00299815767, 'e': 0.013255530041063395}",25,16,19.440047918947705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.00299815767, 'e': 0.013215847415802562}",20,4,25.15033915815356,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.00299815767, 'e': 0.013176283587054773}",20,15,8.771804594540274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.00299815767, 'e': 0.01313683819918301}",25,11,23.168312898549576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.00299815767, 'e': 0.013097510897614864}",20,12,15.74118839784319,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.00299815767, 'e': 0.013058301328839443}",30,18,24.36881245808478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.00299815767, 'e': 0.013019209140404105}",20,0,29.952696353273094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1449,False,"{'a': 0.00299815767, 'e': 0.01298023398091138}",20,16,8.804123379974321,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.00299815767, 'e': 0.012941375500015714}",30,16,27.099160037352956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.00299815767, 'e': 0.012902633348420421}",25,0,2.0667985415554817,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1452,False,"{'a': 0.00299815767, 'e': 0.012864007177874443}",20,6,18.806429394266566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.00299815767, 'e': 0.012825496641169318}",25,1,34.18081551415348,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.00299815767, 'e': 0.012787101392135965}",20,13,13.668131071014972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.00299815767, 'e': 0.012748821085641657}",25,20,8.631671052600284,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.00299815767, 'e': 0.01271065537758684}",20,14,11.310297680247782,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.00299815767, 'e': 0.012672603924902123}",25,15,20.991287337555043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.00299815767, 'e': 0.012634666385545104}",20,7,21.518806637590156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.00299815767, 'e': 0.012596842418497385}",25,1,38.332665900370834,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.00299815767, 'e': 0.01255913168376142}",20,10,14.943956576127814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.00299815767, 'e': 0.01252153384235755}",25,15,19.697710629400532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.00299815767, 'e': 0.012484048556320855}",25,7,23.182951127315924,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.00299815767, 'e': 0.012446675488698222}",25,3,36.88082380838291,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.00299815767, 'e': 0.01240941430354521}",20,8,24.25951386792246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.00299815767, 'e': 0.012372264665923137}",25,14,20.710902982331508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.00299815767, 'e': 0.012335226241895966}",20,10,20.331153224737488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.00299815767, 'e': 0.012298298698527397}",20,6,26.756439872650645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.00299815767, 'e': 0.012261481703877785}",25,13,20.984522988952484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.00299815767, 'e': 0.012224774927001249}",20,4,23.685145741106172,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.00299815767, 'e': 0.012188178037942601}",25,14,23.263574953244923,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.00299815767, 'e': 0.012151690707734478}",20,16,5.074269709017091,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.00299815767, 'e': 0.012115312608394284}",25,8,28.834225857042565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.00299815767, 'e': 0.012079043412921344}",20,13,14.829308136525153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.00299815767, 'e': 0.012042882795293867}",30,13,33.11733100495228,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.00299815767, 'e': 0.012006830430466105}",25,2,37.27092610730334,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.00299815767, 'e': 0.011970885994365346}",20,10,23.70340178228455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.00299815767, 'e': 0.011935049163889088}",20,0,31.908411347066224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1478,False,"{'a': 0.00299815767, 'e': 0.011899319616902042}",20,13,12.580425887680555,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.00299815767, 'e': 0.011863697032233332}",25,17,13.729599841568914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.00299815767, 'e': 0.011828181089673517}",20,13,14.401175355171489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.00299815767, 'e': 0.011792771469971796}",20,0,-12.020472309522658,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1482,False,"{'a': 0.00299815767, 'e': 0.01175746785483306}",25,11,28.853867287978414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.00299815767, 'e': 0.011722269926915106}",20,6,27.95665747183628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.00299815767, 'e': 0.011687177369825708}",20,8,23.974267378321144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.00299815767, 'e': 0.011652189868119856}",25,14,20.16010812863759,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.00299815767, 'e': 0.011617307107296833}",25,19,9.983698064158734,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.00299815767, 'e': 0.011582528773797474}",20,0,15.7582481426396,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1488,False,"{'a': 0.00299815767, 'e': 0.011547854555001265}",30,8,35.10610979221507,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.00299815767, 'e': 0.011513284139223614}",20,12,17.906533116035494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.00299815767, 'e': 0.011478817215712965}",20,12,14.813605772144358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.00299815767, 'e': 0.011444453474648092}",20,14,10.14726033185023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.00299815767, 'e': 0.01141019260713523}",25,11,20.33549717201052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.00299815767, 'e': 0.011376034305205378}",25,13,24.974790553884482,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.00299815767, 'e': 0.01134197826181145}",25,6,31.560902704360117,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.00299815767, 'e': 0.011308024170825597}",20,11,14.963840019950355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.00299815767, 'e': 0.011274171727036375}",30,12,32.653290721904476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.00299815767, 'e': 0.01124042062614608}",20,8,23.763861294352605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.00299815767, 'e': 0.011206770564767935}",25,3,34.928430866551466,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.00299815767, 'e': 0.011173221240423442}",20,11,16.539874103531385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.00299815767, 'e': 0.01113977235153958}",20,12,15.402625999332114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.00299815767, 'e': 0.011106423597446177}",20,2,32.57576592022609,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.00299815767, 'e': 0.01107317467837313}",20,13,11.719452358486127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.00299815767, 'e': 0.011040025295447784}",20,0,30.2199915203218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1504,False,"{'a': 0.00299815767, 'e': 0.011006975150692173}",25,19,14.063080632942478,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.00299815767, 'e': 0.010974023947020413}",20,1,29.7912603721085,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.00299815767, 'e': 0.010941171388235959}",25,18,10.473422577869007,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.00299815767, 'e': 0.010908417179029014}",20,16,8.11137080034362,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.00299815767, 'e': 0.010875761024973809}",20,2,29.115702349357136,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.00299815767, 'e': 0.010843202632526019}",20,8,19.763251668002287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.00299815767, 'e': 0.010810741709020058}",20,4,11.9174588233975,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.00299815767, 'e': 0.010778377962666518}",20,0,-14.658051141679376,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1512,False,"{'a': 0.00299815767, 'e': 0.010746111102549477}",30,12,34.23362852623896,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.00299815767, 'e': 0.010713940838623951}",25,17,15.2915943433825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.00299815767, 'e': 0.01068186688171322}",20,14,10.669672849224092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.00299815767, 'e': 0.010649888943506297}",20,5,26.249363369726275,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
